t0;prepTimeComp;MINcomp;Capacity;prepSignal;Message
21730;21700;0;4;562;Обработка в ЭВМ
21740;21700;0;4;562;Прием сигнала
21740;21700;0;4;562;Обработка в канале
21740;21740;0;3;563;Обработка в ЭВМ
21750;21740;0;3;563;Прием сигнала
21750;21740;0;4;563;Обработка в ЭВМ
21760;21740;0;4;563;Прием сигнала
21760;21740;0;4;563;Обработка в канале
21760;21740;0;4;563;Обработка в ЭВМ
21770;21740;0;4;563;Прием сигнала
21770;21740;0;4;563;Обработка в ЭВМ
21780;21740;0;4;563;Прием сигнала
21780;21740;0;4;563;Обработка в канале
21780;21780;0;3;564;Обработка в ЭВМ
21790;21780;0;4;564;Обработка в ЭВМ
21800;21780;0;4;564;Обработка в канале
21800;21780;0;4;564;Обработка в ЭВМ
21810;21780;0;4;564;Прием сигнала
21810;21810;0;3;565;Обработка в ЭВМ
21820;21810;0;3;565;Прием сигнала
21820;21810;0;3;565;Обработка в канале
21820;21810;0;4;565;Обработка в ЭВМ
21830;21810;0;4;565;Обработка в канале
21830;21810;0;4;565;Обработка в ЭВМ
21840;21810;0;4;565;Прием сигнала
21840;21810;0;4;565;Обработка в канале
21840;21810;0;5;565;Обработка в ЭВМ
21850;21810;0;5;565;Прием сигнала
21850;21810;0;5;565;Обработка в канале
21850;21850;0;4;566;Обработка в ЭВМ
21860;21850;0;4;566;Прием сигнала
21860;21850;0;4;566;Обработка в канале
21860;21850;0;4;566;Обработка в ЭВМ
21870;21850;0;4;566;Обработка в канале
21870;21850;0;5;566;Обработка в ЭВМ
21880;21850;0;5;566;Обработка в канале
21880;21880;0;4;567;Обработка в ЭВМ
21890;21880;0;4;567;Прием сигнала
21890;21880;0;4;567;Обработка в канале
21890;21880;0;5;567;Обработка в ЭВМ
21900;21880;0;5;567;Прием сигнала
21900;21880;0;5;567;Обработка в канале
21900;21880;0;5;567;Обработка в ЭВМ
21910;21880;0;5;567;Обработка в канале
21910;21910;0;4;568;Обработка в ЭВМ
21920;21910;0;4;568;Прием сигнала
21920;21910;0;4;568;Обработка в ЭВМ
21930;21910;0;4;568;Прием сигнала
21930;21910;0;4;568;Обработка в канале
21930;21910;0;4;568;Обработка в ЭВМ
21940;21910;0;4;568;Прием сигнала
21940;21910;0;4;568;Обработка в ЭВМ
21950;21910;0;4;568;Прием сигнала
21950;21910;0;4;568;Обработка в канале
21950;21950;0;3;569;Обработка в ЭВМ
21960;21950;0;3;569;Обработка в канале
21960;21950;0;4;569;Обработка в ЭВМ
21970;21950;0;4;569;Прием сигнала
21970;21950;0;5;569;Обработка в ЭВМ
21980;21950;0;5;569;Обработка в канале
21980;21950;0;5;569;Обработка в ЭВМ
21990;21950;0;5;569;Прием сигнала
21990;21950;0;5;569;Обработка в канале
21990;21990;0;4;570;Обработка в ЭВМ
22000;21990;0;4;570;Прием сигнала
22000;21990;0;4;570;Обработка в канале
22000;21990;0;4;570;Обработка в ЭВМ
22010;21990;0;4;570;Прием сигнала
22010;21990;0;4;570;Обработка в ЭВМ
22020;21990;0;4;570;Обработка в канале
22020;21990;0;4;570;Обработка в ЭВМ
22030;21990;0;4;570;Прием сигнала
22030;21990;0;4;570;Обработка в канале
22030;22030;0;3;571;Обработка в ЭВМ
22040;22030;0;3;571;Прием сигнала
22040;22030;0;4;571;Обработка в ЭВМ
22050;22030;0;4;571;Обработка в канале
22050;22030;0;5;571;Обработка в ЭВМ
22060;22030;0;5;571;Обработка в ЭВМ
22070;22030;0;5;571;Прием сигнала
22070;22030;0;5;571;Обработка в канале
22070;22070;0;4;572;Обработка в ЭВМ
22080;22070;0;4;572;Прием сигнала
22080;22070;0;4;572;Обработка в канале
22080;22070;0;5;572;Обработка в ЭВМ
22090;22070;0;5;572;Обработка в канале
22090;22070;0;5;572;Обработка в ЭВМ
22100;22070;0;5;572;Прием сигнала
22100;22070;0;5;572;Обработка в ЭВМ
22110;22070;0;5;572;Прием сигнала
22110;22070;0;5;572;Обработка в канале
22110;22110;0;4;573;Обработка в ЭВМ
22120;22110;0;4;573;Прием сигнала
22120;22110;0;4;573;Обработка в ЭВМ
22130;22110;0;4;573;Прием сигнала
22130;22110;0;4;573;Обработка в канале
22130;22110;0;4;573;Обработка в ЭВМ
22140;22110;0;4;573;Обработка в канале
22140;22140;0;3;574;Обработка в ЭВМ
22150;22140;0;3;574;Прием сигнала
22150;22140;0;4;574;Обработка в ЭВМ
22160;22140;0;4;574;Прием сигнала
22160;22140;0;4;574;Обработка в канале
22160;22140;0;5;574;Обработка в ЭВМ
22170;22140;0;5;574;Обработка в канале
22170;22170;0;4;575;Обработка в ЭВМ
22180;22170;0;4;575;Прием сигнала
22180;22170;0;4;575;Обработка в канале
22180;22170;0;4;575;Обработка в ЭВМ
22190;22170;0;4;575;Обработка в ЭВМ
22200;22170;0;4;575;Прием сигнала
22200;22170;0;4;575;Обработка в канале
22200;22170;0;4;575;Обработка в ЭВМ
22210;22170;0;4;575;Прием сигнала
22210;22210;0;3;576;Обработка в ЭВМ
22220;22210;0;3;576;Прием сигнала
22220;22210;0;3;576;Обработка в канале
22220;22210;0;4;576;Обработка в ЭВМ
22230;22210;0;4;576;Прием сигнала
22230;22210;0;4;576;Обработка в ЭВМ
22240;22210;0;4;576;Прием сигнала
22240;22210;0;4;576;Обработка в канале
22240;22210;0;5;576;Обработка в ЭВМ
22250;22250;0;4;577;Обработка в ЭВМ
22260;22250;0;4;577;Прием сигнала
22260;22250;0;4;577;Обработка в канале
22260;22250;0;4;577;Обработка в ЭВМ
22270;22250;0;4;577;Прием сигнала
22270;22250;0;4;577;Обработка в канале
